"item","category","company","number_per_case","metric","month","day","amount"
"Jager","liqueur","Southern",12,"thru","9","26",3
"Jameson","whiskey","Southern",12,"oh","leftover","2022",14
"Jameson","whiskey","Southern",12,"opening","order","2023",83
"Jameson","whiskey","Southern",12,"oh","4","30",38
"Jameson","whiskey","Southern",12,"thru","4","30",59
"Jameson","whiskey","Southern",12,"order","5","7",NA
"Jameson","whiskey","Southern",12,"oh","5","7",34
"Jameson","whiskey","Southern",12,"thru","5","7",4
"Jameson","whiskey","Southern",12,"order","5","14",51
"Jameson","whiskey","Southern",12,"oh","5","14",4
"Jameson","whiskey","Southern",12,"thru","5","14",81
"Jameson","whiskey","Southern",12,"order","5","21",133
"Jameson","whiskey","Southern",12,"oh","5","21",105
"Jameson","whiskey","Southern",12,"thru","5","21",32
"Jameson","whiskey","Southern",12,"order","5","28",41
"Jameson","whiskey","Southern",12,"oh","5","28",45
"Jameson","whiskey","Southern",12,"thru","5","28",101
"Jameson","whiskey","Southern",12,"order","6","4",NA
"Jameson","whiskey","Southern",12,"oh","6","4",82
"Jameson","whiskey","Southern",12,"thru","6","4",NA
"Jameson","whiskey","Southern",12,"order","6","11",51
"Jameson","whiskey","Southern",12,"oh","6","11",85
"Jameson","whiskey","Southern",12,"thru","6","11",48
"Jameson","whiskey","Southern",12,"order","6","18",NA
"Jameson","whiskey","Southern",12,"oh","6","18",43
"Jameson","whiskey","Southern",12,"thru","6","18",42
"Jameson","whiskey","Southern",12,"order","6","25",84
"Jameson","whiskey","Southern",12,"oh","6","25",96
"Jameson","whiskey","Southern",12,"thru","6","25",31
"Jameson","whiskey","Southern",12,"order","7","9",168
"Jameson","whiskey","Southern",12,"oh","7","9",164
"Jameson","whiskey","Southern",12,"thru","7","9",100
"Jameson","whiskey","Southern",12,"order","7","16",NA
"Jameson","whiskey","Southern",12,"oh","7","16",126
"Jameson","whiskey","Southern",12,"thru","7","16",38
"Jameson","whiskey","Southern",12,"order","7","23",NA
"Jameson","whiskey","Southern",12,"oh","7","23",89
"Jameson","whiskey","Southern",12,"thru","7","23",37
"Jameson","whiskey","Southern",12,"order","7","30",NA
"Jameson","whiskey","Southern",12,"oh","7","30",79
"Jameson","whiskey","Southern",12,"thru","7","30",10
"Jameson","whiskey","Southern",12,"order","8","6",NA
"Jameson","whiskey","Southern",12,"oh","8","6",42
"Jameson","whiskey","Southern",12,"thru","8","6",37
"Jameson","whiskey","Southern",12,"order","8","13",NA
"Jameson","whiskey","Southern",12,"oh","8","13",10
"Jameson","whiskey","Southern",12,"thru","8","13",32
"Jameson","whiskey","Southern",12,"order","8","20",86
"Jameson","whiskey","Southern",12,"oh","8","20",3
"Jameson","whiskey","Southern",12,"thru","8","20",93
"Jameson","whiskey","Southern",12,"order","8","29",0
"Jameson","whiskey","Southern",12,"oh","8","29",51
"Jameson","whiskey","Southern",12,"thru","8","29",NA
"Jameson","whiskey","Southern",12,"order","9","6",19
"Jameson","whiskey","Southern",12,"oh","9","6",17
"Jameson","whiskey","Southern",12,"thru","9","6",53
"Jameson","whiskey","Southern",12,"order","9","12",0
"Jameson","whiskey","Southern",12,"oh","9","12",33
"Jameson","whiskey","Southern",12,"thru","9","12",NA
"Jameson","whiskey","Southern",12,"order","9","26",0
"Jameson","whiskey","Southern",12,"oh","9","26",20
"Jameson","whiskey","Southern",12,"thru","9","26",13
"Jameson Orange","whiskey","Southern",6,"oh","leftover","2022",28
"Jameson Orange","whiskey","Southern",6,"opening","order","2023",3
"Jameson Orange","whiskey","Southern",6,"oh","4","30",25
"Jameson Orange","whiskey","Southern",6,"thru","4","30",6
"Jameson Orange","whiskey","Southern",6,"order","5","7",NA
"Jameson Orange","whiskey","Southern",6,"oh","5","7",25
"Jameson Orange","whiskey","Southern",6,"thru","5","7",0
"Jameson Orange","whiskey","Southern",6,"order","5","14",NA
"Jameson Orange","whiskey","Southern",6,"oh","5","14",21
"Jameson Orange","whiskey","Southern",6,"thru","5","14",4
"Jameson Orange","whiskey","Southern",6,"order","5","21",3
"Jameson Orange","whiskey","Southern",6,"oh","5","21",23
"Jameson Orange","whiskey","Southern",6,"thru","5","21",1
"Jameson Orange","whiskey","Southern",6,"order","5","28",3
"Jameson Orange","whiskey","Southern",6,"oh","5","28",23
"Jameson Orange","whiskey","Southern",6,"thru","5","28",3
"Jameson Orange","whiskey","Southern",6,"order","6","4",NA
"Jameson Orange","whiskey","Southern",6,"oh","6","4",18
"Jameson Orange","whiskey","Southern",6,"thru","6","4",5
"Jameson Orange","whiskey","Southern",6,"order","6","11",2
"Jameson Orange","whiskey","Southern",6,"oh","6","11",17
"Jameson Orange","whiskey","Southern",6,"thru","6","11",3
"Jameson Orange","whiskey","Southern",6,"order","6","18",NA
"Jameson Orange","whiskey","Southern",6,"oh","6","18",17
"Jameson Orange","whiskey","Southern",6,"thru","6","18",0
"Jameson Orange","whiskey","Southern",6,"order","6","25",2
"Jameson Orange","whiskey","Southern",6,"oh","6","25",17
"Jameson Orange","whiskey","Southern",6,"thru","6","25",2
"Jameson Orange","whiskey","Southern",6,"order","7","9",4
"Jameson Orange","whiskey","Southern",6,"oh","7","9",17
"Jameson Orange","whiskey","Southern",6,"thru","7","9",4
"Jameson Orange","whiskey","Southern",6,"order","7","16",NA
"Jameson Orange","whiskey","Southern",6,"oh","7","16",14
"Jameson Orange","whiskey","Southern",6,"thru","7","16",3
"Jameson Orange","whiskey","Southern",6,"order","7","23",NA
"Jameson Orange","whiskey","Southern",6,"oh","7","23",11
"Jameson Orange","whiskey","Southern",6,"thru","7","23",3
"Jameson Orange","whiskey","Southern",6,"order","7","30",NA
"Jameson Orange","whiskey","Southern",6,"oh","7","30",11
"Jameson Orange","whiskey","Southern",6,"thru","7","30",0
"Jameson Orange","whiskey","Southern",6,"order","8","6",NA
"Jameson Orange","whiskey","Southern",6,"oh","8","6",6
"Jameson Orange","whiskey","Southern",6,"thru","8","6",5
"Jameson Orange","whiskey","Southern",6,"order","8","13",NA
"Jameson Orange","whiskey","Southern",6,"oh","8","13",3
"Jameson Orange","whiskey","Southern",6,"thru","8","13",3
"Jameson Orange","whiskey","Southern",6,"order","8","20",3
"Jameson Orange","whiskey","Southern",6,"oh","8","20",5
"Jameson Orange","whiskey","Southern",6,"thru","8","20",1
"Jameson Orange","whiskey","Southern",6,"order","8","29",0
"Jameson Orange","whiskey","Southern",6,"oh","8","29",4
"Jameson Orange","whiskey","Southern",6,"thru","8","29",1
"Jameson Orange","whiskey","Southern",6,"order","9","6",NA
"Jameson Orange","whiskey","Southern",6,"oh","9","6",4
"Jameson Orange","whiskey","Southern",6,"thru","9","6",0
"Jameson Orange","whiskey","Southern",6,"order","9","12",0
"Jameson Orange","whiskey","Southern",6,"oh","9","12",6
"Jameson Orange","whiskey","Southern",6,"thru","9","12",NA
"Jameson Orange","whiskey","Southern",6,"order","9","26",0
"Jameson Orange","whiskey","Southern",6,"oh","9","26",6
"Jameson Orange","whiskey","Southern",6,"thru","9","26",0
"Jim Beam","whiskey","Southern",12,"oh","leftover","2022",15
"Jim Beam","whiskey","Southern",12,"opening","order","2023",1
"Jim Beam","whiskey","Southern",12,"oh","4","30",20
"Jim Beam","whiskey","Southern",12,"thru","4","30",NA
"Jim Beam","whiskey","Southern",12,"order","5","7",NA
"Jim Beam","whiskey","Southern",12,"oh","5","7",20
"Jim Beam","whiskey","Southern",12,"thru","5","7",0
"Jim Beam","whiskey","Southern",12,"order","5","14",NA
"Jim Beam","whiskey","Southern",12,"oh","5","14",20
"Jim Beam","whiskey","Southern",12,"thru","5","14",0
"Jim Beam","whiskey","Southern",12,"order","5","21",1
"Jim Beam","whiskey","Southern",12,"oh","5","21",20
"Jim Beam","whiskey","Southern",12,"thru","5","21",1
"Jim Beam","whiskey","Southern",12,"order","5","28",3
"Jim Beam","whiskey","Southern",12,"oh","5","28",12
"Jim Beam","whiskey","Southern",12,"thru","5","28",11
"Jim Beam","whiskey","Southern",12,"order","6","4",NA
"Jim Beam","whiskey","Southern",12,"oh","6","4",13
"Jim Beam","whiskey","Southern",12,"thru","6","4",NA
"Jim Beam","whiskey","Southern",12,"order","6","11",2
"Jim Beam","whiskey","Southern",12,"oh","6","11",12
"Jim Beam","whiskey","Southern",12,"thru","6","11",3
"Jim Beam","whiskey","Southern",12,"order","6","18",NA
"Jim Beam","whiskey","Southern",12,"oh","6","18",8
"Jim Beam","whiskey","Southern",12,"thru","6","18",4
"Jim Beam","whiskey","Southern",12,"order","6","25",0
"Jim Beam","whiskey","Southern",12,"oh","6","25",11
"Jim Beam","whiskey","Southern",12,"thru","6","25",NA
"Jim Beam","whiskey","Southern",12,"order","7","9",1
"Jim Beam","whiskey","Southern",12,"oh","7","9",7
"Jim Beam","whiskey","Southern",12,"thru","7","9",5
"Jim Beam","whiskey","Southern",12,"order","7","16",NA
"Jim Beam","whiskey","Southern",12,"oh","7","16",10
"Jim Beam","whiskey","Southern",12,"thru","7","16",NA
"Jim Beam","whiskey","Southern",12,"order","7","23",NA
"Jim Beam","whiskey","Southern",12,"oh","7","23",7
"Jim Beam","whiskey","Southern",12,"thru","7","23",3
"Jim Beam","whiskey","Southern",12,"order","7","30",NA
"Jim Beam","whiskey","Southern",12,"oh","7","30",6
"Jim Beam","whiskey","Southern",12,"thru","7","30",1
"Jim Beam","whiskey","Southern",12,"order","8","6",NA
"Jim Beam","whiskey","Southern",12,"oh","8","6",7
"Jim Beam","whiskey","Southern",12,"thru","8","6",NA
"Jim Beam","whiskey","Southern",12,"order","8","13",NA
"Jim Beam","whiskey","Southern",12,"oh","8","13",3
"Jim Beam","whiskey","Southern",12,"thru","8","13",4
"Jim Beam","whiskey","Southern",12,"order","8","20",4
"Jim Beam","whiskey","Southern",12,"oh","8","20",2
"Jim Beam","whiskey","Southern",12,"thru","8","20",5
"Jim Beam","whiskey","Southern",12,"order","8","29",0
"Jim Beam","whiskey","Southern",12,"oh","8","29",5
"Jim Beam","whiskey","Southern",12,"thru","8","29",NA
"Jim Beam","whiskey","Southern",12,"order","9","6",NA
"Jim Beam","whiskey","Southern",12,"oh","9","6",4
"Jim Beam","whiskey","Southern",12,"thru","9","6",1
"Jim Beam","whiskey","Southern",12,"order","9","12",0
"Jim Beam","whiskey","Southern",12,"oh","9","12",0
"Jim Beam","whiskey","Southern",12,"thru","9","12",4
"Jim Beam","whiskey","Southern",12,"order","9","26",0
"Jim Beam","whiskey","Southern",12,"oh","9","26",4
"Jim Beam","whiskey","Southern",12,"thru","9","26",NA
"Johnny Walker Black Label","whiskey","Southern",12,"oh","leftover","2022",5
"Johnny Walker Black Label","whiskey","Southern",12,"opening","order","2023",2
"Johnny Walker Black Label","whiskey","Southern",12,"oh","4","30",4
"Johnny Walker Black Label","whiskey","Southern",12,"thru","4","30",3
"Johnny Walker Black Label","whiskey","Southern",12,"order","5","7",NA
"Johnny Walker Black Label","whiskey","Southern",12,"oh","5","7",4
"Johnny Walker Black Label","whiskey","Southern",12,"thru","5","7",0
"Johnny Walker Black Label","whiskey","Southern",12,"order","5","14",NA
"Johnny Walker Black Label","whiskey","Southern",12,"oh","5","14",3
"Johnny Walker Black Label","whiskey","Southern",12,"thru","5","14",1
"Johnny Walker Black Label","whiskey","Southern",12,"order","5","21",3
"Johnny Walker Black Label","whiskey","Southern",12,"oh","5","21",0
"Johnny Walker Black Label","whiskey","Southern",12,"thru","5","21",6
"Johnny Walker Black Label","whiskey","Southern",12,"order","5","28",19
"Johnny Walker Black Label","whiskey","Southern",12,"oh","5","28",4
"Johnny Walker Black Label","whiskey","Southern",12,"thru","5","28",15
"Johnny Walker Black Label","whiskey","Southern",12,"order","6","4",NA
"Johnny Walker Black Label","whiskey","Southern",12,"oh","6","4",16
"Johnny Walker Black Label","whiskey","Southern",12,"thru","6","4",NA
"Johnny Walker Black Label","whiskey","Southern",12,"order","6","11",0
"Johnny Walker Black Label","whiskey","Southern",12,"oh","6","11",16
"Johnny Walker Black Label","whiskey","Southern",12,"thru","6","11",0
"Johnny Walker Black Label","whiskey","Southern",12,"order","6","18",NA
"Johnny Walker Black Label","whiskey","Southern",12,"oh","6","18",15
"Johnny Walker Black Label","whiskey","Southern",12,"thru","6","18",1
"Johnny Walker Black Label","whiskey","Southern",12,"order","6","25",3
"Johnny Walker Black Label","whiskey","Southern",12,"oh","6","25",8
"Johnny Walker Black Label","whiskey","Southern",12,"thru","6","25",10
"Johnny Walker Black Label","whiskey","Southern",12,"order","7","9",4
"Johnny Walker Black Label","whiskey","Southern",12,"oh","7","9",7
"Johnny Walker Black Label","whiskey","Southern",12,"thru","7","9",5
"Johnny Walker Black Label","whiskey","Southern",12,"order","7","16",NA
"Johnny Walker Black Label","whiskey","Southern",12,"oh","7","16",6
"Johnny Walker Black Label","whiskey","Southern",12,"thru","7","16",1
"Johnny Walker Black Label","whiskey","Southern",12,"order","7","23",NA
"Johnny Walker Black Label","whiskey","Southern",12,"oh","7","23",6
"Johnny Walker Black Label","whiskey","Southern",12,"thru","7","23",0
"Johnny Walker Black Label","whiskey","Southern",12,"order","7","30",NA
"Johnny Walker Black Label","whiskey","Southern",12,"oh","7","30",3
"Johnny Walker Black Label","whiskey","Southern",12,"thru","7","30",3
"Johnny Walker Black Label","whiskey","Southern",12,"order","8","6",NA
"Johnny Walker Black Label","whiskey","Southern",12,"oh","8","6",6
"Johnny Walker Black Label","whiskey","Southern",12,"thru","8","6",NA
"Johnny Walker Black Label","whiskey","Southern",12,"order","8","13",NA
"Johnny Walker Black Label","whiskey","Southern",12,"oh","8","13",3
"Johnny Walker Black Label","whiskey","Southern",12,"thru","8","13",3
"Johnny Walker Black Label","whiskey","Southern",12,"order","8","20",4
"Johnny Walker Black Label","whiskey","Southern",12,"oh","8","20",3
"Johnny Walker Black Label","whiskey","Southern",12,"thru","8","20",4
"Johnny Walker Black Label","whiskey","Southern",12,"order","8","29",0
"Johnny Walker Black Label","whiskey","Southern",12,"oh","8","29",2
"Johnny Walker Black Label","whiskey","Southern",12,"thru","8","29",1
"Johnny Walker Black Label","whiskey","Southern",12,"order","9","6",4
"Johnny Walker Black Label","whiskey","Southern",12,"oh","9","6",1
"Johnny Walker Black Label","whiskey","Southern",12,"thru","9","6",5
"Johnny Walker Black Label","whiskey","Southern",12,"order","9","12",0
"Johnny Walker Black Label","whiskey","Southern",12,"oh","9","12",3
"Johnny Walker Black Label","whiskey","Southern",12,"thru","9","12",NA
"Johnny Walker Black Label","whiskey","Southern",12,"order","9","26",0
"Johnny Walker Black Label","whiskey","Southern",12,"oh","9","26",1
"Johnny Walker Black Label","whiskey","Southern",12,"thru","9","26",2
"Johnny Walker Red Label","whiskey","Southern",12,"oh","leftover","2022",15
"Johnny Walker Red Label","whiskey","Southern",12,"opening","order","2023",1
"Johnny Walker Red Label","whiskey","Southern",12,"oh","4","30",11
"Johnny Walker Red Label","whiskey","Southern",12,"thru","4","30",5
"Johnny Walker Red Label","whiskey","Southern",12,"order","5","7",NA
"Johnny Walker Red Label","whiskey","Southern",12,"oh","5","7",13
"Johnny Walker Red Label","whiskey","Southern",12,"thru","5","7",NA
"Johnny Walker Red Label","whiskey","Southern",12,"order","5","14",NA
"Johnny Walker Red Label","whiskey","Southern",12,"oh","5","14",12
"Johnny Walker Red Label","whiskey","Southern",12,"thru","5","14",1
"Johnny Walker Red Label","whiskey","Southern",12,"order","5","21",0
"Johnny Walker Red Label","whiskey","Southern",12,"oh","5","21",10
"Johnny Walker Red Label","whiskey","Southern",12,"thru","5","21",2
"Johnny Walker Red Label","whiskey","Southern",12,"order","5","28",2
"Johnny Walker Red Label","whiskey","Southern",12,"oh","5","28",9
"Johnny Walker Red Label","whiskey","Southern",12,"thru","5","28",3
"Johnny Walker Red Label","whiskey","Southern",12,"order","6","4",NA
"Johnny Walker Red Label","whiskey","Southern",12,"oh","6","4",7
"Johnny Walker Red Label","whiskey","Southern",12,"thru","6","4",2
"Johnny Walker Red Label","whiskey","Southern",12,"order","6","11",1
"Johnny Walker Red Label","whiskey","Southern",12,"oh","6","11",7
"Johnny Walker Red Label","whiskey","Southern",12,"thru","6","11",1
"Johnny Walker Red Label","whiskey","Southern",12,"order","6","18",NA
"Johnny Walker Red Label","whiskey","Southern",12,"oh","6","18",11
"Johnny Walker Red Label","whiskey","Southern",12,"thru","6","18",NA
"Johnny Walker Red Label","whiskey","Southern",12,"order","6","25",2
"Johnny Walker Red Label","whiskey","Southern",12,"oh","6","25",9
"Johnny Walker Red Label","whiskey","Southern",12,"thru","6","25",4
"Johnny Walker Red Label","whiskey","Southern",12,"order","7","9",0
"Johnny Walker Red Label","whiskey","Southern",12,"oh","7","9",11
"Johnny Walker Red Label","whiskey","Southern",12,"thru","7","9",NA
"Johnny Walker Red Label","whiskey","Southern",12,"order","7","16",NA
"Johnny Walker Red Label","whiskey","Southern",12,"oh","7","16",6
"Johnny Walker Red Label","whiskey","Southern",12,"thru","7","16",5
"Johnny Walker Red Label","whiskey","Southern",12,"order","7","23",NA
"Johnny Walker Red Label","whiskey","Southern",12,"oh","7","23",5
"Johnny Walker Red Label","whiskey","Southern",12,"thru","7","23",1
"Johnny Walker Red Label","whiskey","Southern",12,"order","7","30",NA
"Johnny Walker Red Label","whiskey","Southern",12,"oh","7","30",5
"Johnny Walker Red Label","whiskey","Southern",12,"thru","7","30",0
"Johnny Walker Red Label","whiskey","Southern",12,"order","8","6",NA
"Johnny Walker Red Label","whiskey","Southern",12,"oh","8","6",3
"Johnny Walker Red Label","whiskey","Southern",12,"thru","8","6",2
"Johnny Walker Red Label","whiskey","Southern",12,"order","8","13",NA
"Johnny Walker Red Label","whiskey","Southern",12,"oh","8","13",6
